# m h(m) T/T_c 
1.100000 7.785287 2.500000
1.110000 7.856384 2.500000
1.120000 7.927540 2.500000
1.130000 7.998696 2.500000
1.140000 8.069912 2.500000
1.150000 8.141128 2.500000
1.160000 8.212403 2.500000
1.170000 8.283679 2.500000
1.180000 8.355014 2.500000
1.190000 8.426348 2.500000
1.200000 8.497683 2.500000
1.210000 8.569078 2.500000
1.220000 8.640532 2.500000
1.230000 8.711926 2.500000
1.240000 8.783440 2.500000
1.250000 8.854894 2.500000
1.260000 8.926407 2.500000
1.270000 8.997921 2.500000
1.280000 9.069494 2.500000
1.290000 9.141067 2.500000
1.300000 9.212640 2.500000
1.310000 9.284213 2.500000
1.320000 9.355846 2.500000
1.330000 9.427478 2.500000
1.340000 9.499170 2.500000
1.350000 9.570862 2.500000
1.360000 9.642555 2.500000
1.370000 9.714247 2.500000
1.380000 9.785998 2.500000
1.390000 9.857691 2.500000
1.400000 9.929502 2.500000
1.410000 10.001254 2.500000
1.420000 10.073065 2.500000
1.430000 10.144817 2.500000
1.440000 10.216628 2.500000
1.450000 10.288499 2.500000
1.460000 10.360310 2.500000
1.470000 10.432181 2.500000
1.480000 10.504051 2.500000
1.490000 10.575922 2.500000
1.500000 10.647793 2.500000
1.510000 10.719723 2.500000
1.520000 10.791654 2.500000
1.530000 10.863584 2.500000
1.540000 10.935514 2.500000
1.550000 11.007445 2.500000
1.560000 11.079375 2.500000
1.570000 11.151365 2.500000
1.580000 11.223355 2.500000
1.590000 11.295345 2.500000
1.600000 11.367335 2.500000
1.610000 11.439324 2.500000
1.620000 11.511374 2.500000
1.630000 11.583364 2.500000
1.640000 11.655413 2.500000
1.650000 11.727463 2.500000
1.660000 11.799512 2.500000
1.670000 11.871561 2.500000
1.680000 11.943670 2.500000
1.690000 12.015720 2.500000
1.700000 12.087829 2.500000
1.710000 12.159938 2.500000
1.720000 12.231987 2.500000
1.730000 12.304096 2.500000
1.740000 12.376205 2.500000
1.750000 12.448374 2.500000
1.760000 12.520483 2.500000
1.770000 12.592592 2.500000
1.780000 12.664760 2.500000
1.790000 12.736929 2.500000
1.800000 12.809097 2.500000
1.810000 12.881206 2.500000
1.820000 12.953375 2.500000
1.830000 13.025603 2.500000
1.840000 13.097771 2.500000
1.850000 13.169940 2.500000
1.860000 13.242108 2.500000
1.870000 13.314336 2.500000
1.880000 13.386564 2.500000
1.890000 13.458733 2.500000
1.900000 13.530961 2.500000
1.910000 13.603189 2.500000
1.920000 13.675417 2.500000
1.930000 13.747645 2.500000
1.940000 13.819873 2.500000
1.950000 13.892101 2.500000
1.960000 13.964389 2.500000
1.970000 14.036617 2.500000
1.980000 14.108845 2.500000
1.990000 14.181133 2.500000
2.000000 14.253420 2.500000
2.010000 14.325648 2.500000
2.020000 14.397936 2.500000
2.030000 14.470223 2.500000
2.040000 14.542511 2.500000
2.050000 14.614799 2.500000
2.060000 14.687086 2.500000
2.070000 14.759374 2.500000
2.080000 14.831661 2.500000
2.090000 14.903949 2.500000
2.100000 14.976296 2.500000
2.110000 15.048584 2.500000
2.120000 15.120871 2.500000
2.130000 15.193219 2.500000
2.140000 15.265566 2.500000
2.150000 15.337853 2.500000
2.160000 15.410201 2.500000
2.170000 15.482548 2.500000
2.180000 15.554835 2.500000
2.190000 15.627182 2.500000
2.200000 15.699530 2.500000
2.210000 15.771877 2.500000
2.220000 15.844224 2.500000
2.230000 15.916571 2.500000
2.240000 15.988918 2.500000
2.250000 16.061325 2.500000
2.260000 16.133672 2.500000
2.270000 16.206019 2.500000
2.280000 16.278366 2.500000
2.290000 16.350773 2.500000
2.300000 16.423120 2.500000
2.310000 16.495527 2.500000
2.320000 16.567874 2.500000
2.330000 16.640281 2.500000
2.340000 16.712628 2.500000
2.350000 16.785035 2.500000
2.360000 16.857441 2.500000
2.370000 16.929848 2.500000
2.380000 17.002195 2.500000
2.390000 17.074602 2.500000
2.400000 17.147009 2.500000
2.410000 17.219415 2.500000
2.420000 17.291822 2.500000
2.430000 17.364229 2.500000
2.440000 17.436635 2.500000
2.450000 17.509042 2.500000
2.460000 17.581449 2.500000
2.470000 17.653855 2.500000
2.480000 17.726262 2.500000
2.490000 17.798728 2.500000
2.500000 17.871135 2.500000
2.510000 17.943542 2.500000
2.520000 18.016008 2.500000
2.530000 18.088415 2.500000
2.540000 18.160821 2.500000
2.550000 18.233288 2.500000
2.560000 18.305694 2.500000
2.570000 18.378161 2.500000
2.580000 18.450567 2.500000
2.590000 18.523033 2.500000
2.600000 18.595500 2.500000
2.610000 18.667906 2.500000
2.620000 18.740373 2.500000
2.630000 18.812839 2.500000
2.640000 18.885246 2.500000
2.650000 18.957712 2.500000
2.660000 19.030178 2.500000
2.670000 19.102644 2.500000
2.680000 19.175051 2.500000
2.690000 19.247517 2.500000
2.700000 19.319983 2.500000
2.710000 19.392450 2.500000
2.720000 19.464916 2.500000
2.730000 19.537382 2.500000
2.740000 19.609848 2.500000
2.750000 19.682315 2.500000
2.760000 19.754781 2.500000
2.770000 19.827247 2.500000
2.780000 19.899713 2.500000
2.790000 19.972239 2.500000
2.800000 20.044705 2.500000
2.810000 20.117172 2.500000
2.820000 20.189638 2.500000
2.830000 20.262104 2.500000
2.840000 20.334630 2.500000
2.850000 20.407096 2.500000
2.860000 20.479562 2.500000
2.870000 20.552088 2.500000
2.880000 20.624554 2.500000
2.890000 20.697021 2.500000
2.900000 20.769546 2.500000
2.910000 20.842013 2.500000
2.920000 20.914539 2.500000
2.930000 20.987005 2.500000
2.940000 21.059531 2.500000
2.950000 21.131997 2.500000
2.960000 21.204523 2.500000
2.970000 21.276989 2.500000
2.980000 21.349515 2.500000
2.990000 21.421981 2.500000
3.000000 21.494507 2.500000
3.010000 21.567032 2.500000
3.020000 21.639499 2.500000
3.030000 21.712024 2.500000
3.040000 21.784550 2.500000
3.050000 21.857016 2.500000
3.060000 21.929542 2.500000
3.070000 22.002068 2.500000
3.080000 22.074594 2.500000
3.090000 22.147120 2.500000
3.100000 22.219586 2.500000
3.110000 22.292112 2.500000
3.120000 22.364637 2.500000
3.130000 22.437163 2.500000
3.140000 22.509689 2.500000
3.150000 22.582215 2.500000
3.160000 22.654741 2.500000
3.170000 22.727266 2.500000
3.180000 22.799733 2.500000
3.190000 22.872258 2.500000
3.200000 22.944784 2.500000
3.210000 23.017310 2.500000
3.220000 23.089836 2.500000
3.230000 23.162362 2.500000
3.240000 23.234887 2.500000
3.250000 23.307473 2.500000
3.260000 23.379998 2.500000
3.270000 23.452524 2.500000
3.280000 23.525050 2.500000
3.290000 23.597576 2.500000
3.300000 23.670102 2.500000
3.310000 23.742627 2.500000
3.320000 23.815153 2.500000
3.330000 23.887738 2.500000
3.340000 23.960264 2.500000
3.350000 24.032790 2.500000
3.360000 24.105316 2.500000
3.370000 24.177842 2.500000
3.380000 24.250427 2.500000
3.390000 24.322953 2.500000
3.400000 24.395479 2.500000
3.410000 24.468004 2.500000
3.420000 24.540590 2.500000
3.430000 24.613115 2.500000
3.440000 24.685641 2.500000
3.450000 24.758227 2.500000
3.460000 24.830752 2.500000
3.470000 24.903278 2.500000
3.480000 24.975863 2.500000
3.490000 25.048389 2.500000
3.500000 25.120975 2.500000
3.510000 25.193500 2.500000
3.520000 25.266026 2.500000
3.530000 25.338611 2.500000
3.540000 25.411137 2.500000
3.550000 25.483723 2.500000
3.560000 25.556248 2.500000
3.570000 25.628834 2.500000
3.580000 25.701360 2.500000
3.590000 25.773945 2.500000
3.600000 25.846471 2.500000
3.610000 25.919056 2.500000
3.620000 25.991582 2.500000
3.630000 26.064167 2.500000
3.640000 26.136752 2.500000
3.650000 26.209278 2.500000
3.660000 26.281864 2.500000
3.670000 26.354389 2.500000
3.680000 26.426975 2.500000
3.690000 26.499500 2.500000
3.700000 26.572086 2.500000
3.710000 26.644671 2.500000
3.720000 26.717197 2.500000
3.730000 26.789782 2.500000
3.740000 26.862368 2.500000
3.750000 26.934893 2.500000
3.760000 27.007479 2.500000
3.770000 27.080064 2.500000
3.780000 27.152590 2.500000
3.790000 27.225175 2.500000
3.800000 27.297760 2.500000
3.810000 27.370346 2.500000
3.820000 27.442872 2.500000
3.830000 27.515457 2.500000
3.840000 27.588042 2.500000
3.850000 27.660628 2.500000
3.860000 27.733153 2.500000
3.870000 27.805739 2.500000
3.880000 27.878324 2.500000
3.890000 27.950909 2.500000
3.900000 28.023495 2.500000
3.910000 28.096020 2.500000
3.920000 28.168606 2.500000
3.930000 28.241191 2.500000
3.940000 28.313776 2.500000
3.950000 28.386362 2.500000
3.960000 28.458947 2.500000
3.970000 28.531473 2.500000
3.980000 28.604058 2.500000
3.990000 28.676644 2.500000
4.000000 28.749229 2.500000
# m h(m) T/T_c 
0.010000 1.077724 2.900000
0.020000 1.146677 2.900000
0.030000 1.210569 2.900000
0.040000 1.271304 2.900000
0.050000 1.329956 2.900000
0.060000 1.387298 2.900000
0.070000 1.443866 2.900000
0.080000 1.499957 2.900000
0.090000 1.555870 2.900000
0.100000 1.611902 2.900000
0.110000 1.668112 2.900000
0.120000 1.724739 2.900000
0.130000 1.781784 2.900000
0.140000 1.839364 2.900000
0.150000 1.897599 2.900000
0.160000 1.956489 2.900000
0.170000 2.016093 2.900000
0.180000 2.076412 2.900000
0.190000 2.137505 2.900000
0.200000 2.199373 2.900000
0.210000 2.262073 2.900000
0.220000 2.325489 2.900000
0.230000 2.389678 2.900000
0.240000 2.454642 2.900000
0.250000 2.520320 2.900000
0.260000 2.586772 2.900000
0.270000 2.653939 2.900000
0.280000 2.721820 2.900000
0.290000 2.790356 2.900000
0.300000 2.859548 2.900000
0.310000 2.929334 2.900000
0.320000 2.999776 2.900000
0.330000 3.070754 2.900000
0.340000 3.142327 2.900000
0.350000 3.214436 2.900000
0.360000 3.287021 2.900000
0.370000 3.360083 2.900000
0.380000 3.433680 2.900000
0.390000 3.507695 2.900000
0.400000 3.582126 2.900000
0.410000 3.656915 2.900000
0.420000 3.732120 2.900000
0.430000 3.807742 2.900000
0.440000 3.883662 2.900000
0.450000 3.959939 2.900000
0.460000 4.036514 2.900000
0.470000 4.113386 2.900000
0.480000 4.190557 2.900000
0.490000 4.267965 2.900000
0.500000 4.345671 2.900000
0.510000 4.423616 2.900000
0.520000 4.501798 2.900000
0.530000 4.580219 2.900000
0.540000 4.658818 2.900000
0.550000 4.737656 2.900000
0.560000 4.816672 2.900000
0.570000 4.895867 2.900000
0.580000 4.975240 2.900000
0.590000 5.054793 2.900000
0.600000 5.134523 2.900000
0.610000 5.214373 2.900000
0.620000 5.294342 2.900000
0.630000 5.374490 2.900000
0.640000 5.454816 2.900000
0.650000 5.535201 2.900000
0.660000 5.615706 2.900000
0.670000 5.696390 2.900000
0.680000 5.777133 2.900000
0.690000 5.857995 2.900000
0.700000 5.938976 2.900000
0.710000 6.020017 2.900000
0.720000 6.101176 2.900000
0.730000 6.182455 2.900000
0.740000 6.263794 2.900000
0.750000 6.345192 2.900000
0.760000 6.426709 2.900000
0.770000 6.508285 2.900000
0.780000 6.589922 2.900000
0.790000 6.671677 2.900000
0.800000 6.753492 2.900000
0.810000 6.835307 2.900000
0.820000 6.917240 2.900000
0.830000 6.999234 2.900000
0.840000 7.081287 2.900000
0.850000 7.163399 2.900000
0.860000 7.245571 2.900000
0.870000 7.327743 2.900000
0.880000 7.410035 2.900000
0.890000 7.492326 2.900000
0.900000 7.574677 2.900000
0.910000 7.657087 2.900000
0.920000 7.739557 2.900000
0.930000 7.822026 2.900000
0.940000 7.904556 2.900000
0.950000 7.987145 2.900000
0.960000 8.069734 2.900000
0.970000 8.152382 2.900000
0.980000 8.235090 2.900000
0.990000 8.317798 2.900000
1.000000 8.400565 2.900000
1.010000 8.483333 2.900000
1.020000 8.566160 2.900000
1.030000 8.649047 2.900000
1.040000 8.731933 2.900000
1.050000 8.814820 2.900000
1.060000 8.897766 2.900000
1.070000 8.980712 2.900000
1.080000 9.063718 2.900000
1.090000 9.146724 2.900000
1.100000 9.229789 2.900000
1.110000 9.312854 2.900000
1.120000 9.395979 2.900000
1.130000 9.479044 2.900000
1.140000 9.562228 2.900000
1.150000 9.645353 2.900000
1.160000 9.728538 2.900000
1.170000 9.811781 2.900000
1.180000 9.894966 2.900000
1.190000 9.978210 2.900000
1.200000 10.061454 2.900000
1.210000 10.144757 2.900000
1.220000 10.228060 2.900000
1.230000 10.311364 2.900000
1.240000 10.394727 2.900000
1.250000 10.478030 2.900000
1.260000 10.561393 2.900000
1.270000 10.644816 2.900000
1.280000 10.728179 2.900000
1.290000 10.811601 2.900000
1.300000 10.895024 2.900000
1.310000 10.978506 2.900000
1.320000 11.061928 2.900000
1.330000 11.145410 2.900000
1.340000 11.228892 2.900000
1.350000 11.312375 2.900000
1.360000 11.395916 2.900000
1.370000 11.479398 2.900000
1.380000 11.562940 2.900000
1.390000 11.646481 2.900000
1.400000 11.730023 2.900000
1.410000 11.813624 2.900000
1.420000 11.897166 2.900000
1.430000 11.980767 2.900000
1.440000 12.064368 2.900000
1.450000 12.147969 2.900000
1.460000 12.231630 2.900000
1.470000 12.315231 2.900000
1.480000 12.398892 2.900000
1.490000 12.482552 2.900000
1.500000 12.566213 2.900000
1.510000 12.649874 2.900000
1.520000 12.733535 2.900000
1.530000 12.817195 2.900000
1.540000 12.900915 2.900000
1.550000 12.984636 2.900000
1.560000 13.068296 2.900000
1.570000 13.152017 2.900000
1.580000 13.235796 2.900000
1.590000 13.319517 2.900000
1.600000 13.403237 2.900000
1.610000 13.487017 2.900000
1.620000 13.570737 2.900000
1.630000 13.654517 2.900000
1.640000 13.738297 2.900000
1.650000 13.822076 2.900000
1.660000 13.905856 2.900000
1.670000 13.989636 2.900000
1.680000 14.073416 2.900000
1.690000 14.157255 2.900000
1.700000 14.241035 2.900000
1.710000 14.324874 2.900000
1.720000 14.408654 2.900000
1.730000 14.492493 2.900000
1.740000 14.576333 2.900000
1.750000 14.660172 2.900000
1.760000 14.744011 2.900000
1.770000 14.827851 2.900000
1.780000 14.911749 2.900000
1.790000 14.995589 2.900000
1.800000 15.079488 2.900000
1.810000 15.163327 2.900000
1.820000 15.247226 2.900000
1.830000 15.331065 2.900000
1.840000 15.414964 2.900000
1.850000 15.498863 2.900000
1.860000 15.582762 2.900000
1.870000 15.666661 2.900000
1.880000 15.750560 2.900000
1.890000 15.834459 2.900000
1.900000 15.918357 2.900000
1.910000 16.002316 2.900000
1.920000 16.086215 2.900000
1.930000 16.170114 2.900000
1.940000 16.254072 2.900000
1.950000 16.338030 2.900000
1.960000 16.421929 2.900000
1.970000 16.505888 2.900000
1.980000 16.589846 2.900000
1.990000 16.673805 2.900000
2.000000 16.757703 2.900000
2.010000 16.841662 2.900000
2.020000 16.925620 2.900000
2.030000 17.009638 2.900000
2.040000 17.093597 2.900000
2.050000 17.177555 2.900000
2.060000 17.261514 2.900000
2.070000 17.345472 2.900000
2.080000 17.429490 2.900000
2.090000 17.513448 2.900000
2.100000 17.597466 2.900000
2.110000 17.681425 2.900000
2.120000 17.765443 2.900000
2.130000 17.849401 2.900000
2.140000 17.933419 2.900000
2.150000 18.017437 2.900000
2.160000 18.101395 2.900000
2.170000 18.185413 2.900000
2.180000 18.269431 2.900000
2.190000 18.353449 2.900000
2.200000 18.437467 2.900000
2.210000 18.521485 2.900000
2.220000 18.605503 2.900000
2.230000 18.689521 2.900000
2.240000 18.773539 2.900000
2.250000 18.857557 2.900000
2.260000 18.941635 2.900000
2.270000 19.025653 2.900000
2.280000 19.109671 2.900000
2.290000 19.193748 2.900000
2.300000 19.277766 2.900000
2.310000 19.361784 2.900000
2.320000 19.445862 2.900000
2.330000 19.529880 2.900000
2.340000 19.613957 2.900000
2.350000 19.697975 2.900000
2.360000 19.782053 2.900000
2.370000 19.866130 2.900000
2.380000 19.950148 2.900000
2.390000 20.034226 2.900000
2.400000 20.118303 2.900000
2.410000 20.202381 2.900000
2.420000 20.286399 2.900000
2.430000 20.370476 2.900000
2.440000 20.454554 2.900000
2.450000 20.538631 2.900000
2.460000 20.622709 2.900000
2.470000 20.706786 2.900000
2.480000 20.790864 2.900000
2.490000 20.874941 2.900000
2.500000 20.959019 2.900000
2.510000 21.043096 2.900000
2.520000 21.127174 2.900000
2.530000 21.211251 2.900000
2.540000 21.295388 2.900000
2.550000 21.379466 2.900000
2.560000 21.463543 2.900000
2.570000 21.547621 2.900000
2.580000 21.631758 2.900000
2.590000 21.715835 2.900000
2.600000 21.799913 2.900000
2.610000 21.884050 2.900000
2.620000 21.968127 2.900000
2.630000 22.052264 2.900000
2.640000 22.136342 2.900000
2.650000 22.220419 2.900000
2.660000 22.304557 2.900000
2.670000 22.388694 2.900000
2.680000 22.472771 2.900000
2.690000 22.556908 2.900000
2.700000 22.640986 2.900000
2.710000 22.725123 2.900000
2.720000 22.809260 2.900000
2.730000 22.893337 2.900000
2.740000 22.977474 2.900000
2.750000 23.061611 2.900000
2.760000 23.145689 2.900000
2.770000 23.229826 2.900000
2.780000 23.313963 2.900000
2.790000 23.398100 2.900000
2.800000 23.482237 2.900000
2.810000 23.566315 2.900000
2.820000 23.650452 2.900000
2.830000 23.734589 2.900000
2.840000 23.818726 2.900000
2.850000 23.902863 2.900000
2.860000 23.987000 2.900000
2.870000 24.071137 2.900000
2.880000 24.155274 2.900000
2.890000 24.239411 2.900000
2.900000 24.323548 2.900000
2.910000 24.407685 2.900000
2.920000 24.491822 2.900000
2.930000 24.575959 2.900000
2.940000 24.660096 2.900000
2.950000 24.744233 2.900000
2.960000 24.828371 2.900000
2.970000 24.912567 2.900000
2.980000 24.996704 2.900000
2.990000 25.080841 2.900000
3.000000 25.164978 2.900000
3.010000 25.249115 2.900000
3.020000 25.333312 2.900000
3.030000 25.417449 2.900000
3.040000 25.501586 2.900000
3.050000 25.585723 2.900000
3.060000 25.669920 2.900000
3.070000 25.754057 2.900000
3.080000 25.838194 2.900000
3.090000 25.922390 2.900000
3.100000 26.006528 2.900000
3.110000 26.090724 2.900000
3.120000 26.174861 2.900000
3.130000 26.258998 2.900000
3.140000 26.343195 2.900000
3.150000 26.427332 2.900000
3.160000 26.511529 2.900000
3.170000 26.595666 2.900000
3.180000 26.679862 2.900000
3.190000 26.763999 2.900000
3.200000 26.848196 2.900000
3.210000 26.932333 2.900000
3.220000 27.016529 2.900000
3.230000 27.100667 2.900000
3.240000 27.184863 2.900000
3.250000 27.269000 2.900000
3.260000 27.353197 2.900000
3.270000 27.437393 2.900000
3.280000 27.521530 2.900000
3.290000 27.605727 2.900000
3.300000 27.689924 2.900000
3.310000 27.774061 2.900000
3.320000 27.858257 2.900000
3.330000 27.942454 2.900000
3.340000 28.026591 2.900000
3.350000 28.110788 2.900000
3.360000 28.194984 2.900000
3.370000 28.279121 2.900000
3.380000 28.363318 2.900000
3.390000 28.447514 2.900000
3.400000 28.531711 2.900000
3.410000 28.615848 2.900000
3.420000 28.700045 2.900000
3.430000 28.784241 2.900000
3.440000 28.868438 2.900000
3.450000 28.952635 2.900000
3.460000 29.036772 2.900000
3.470000 29.120968 2.900000
3.480000 29.205165 2.900000
3.490000 29.289361 2.900000
3.500000 29.373558 2.900000
3.510000 29.457755 2.900000
3.520000 29.541951 2.900000
3.530000 29.626148 2.900000
3.540000 29.710344 2.900000
3.550000 29.794481 2.900000
3.560000 29.878678 2.900000
3.570000 29.962875 2.900000
3.580000 30.047071 2.900000
3.590000 30.131268 2.900000
3.600000 30.215464 2.900000
3.610000 30.299661 2.900000
3.620000 30.383858 2.900000
3.630000 30.468054 2.900000
3.640000 30.552251 2.900000
3.650000 30.636447 2.900000
3.660000 30.720644 2.900000
3.670000 30.804841 2.900000
3.680000 30.889037 2.900000
3.690000 30.973234 2.900000
3.700000 31.057431 2.900000
3.710000 31.141687 2.900000
3.720000 31.225883 2.900000
3.730000 31.310080 2.900000
3.740000 31.394276 2.900000
3.750000 31.478473 2.900000
3.760000 31.562670 2.900000
3.770000 31.646866 2.900000
3.780000 31.731063 2.900000
3.790000 31.815259 2.900000
3.800000 31.899516 2.900000
3.810000 31.983712 2.900000
3.820000 32.067909 2.900000
3.830000 32.152105 2.900000
3.840000 32.236302 2.900000
3.850000 32.320499 2.900000
3.860000 32.404755 2.900000
3.870000 32.488951 2.900000
3.880000 32.573148 2.900000
3.890000 32.657345 2.900000
3.900000 32.741601 2.900000
3.910000 32.825797 2.900000
3.920000 32.909994 2.900000
3.930000 32.994191 2.900000
3.940000 33.078447 2.900000
3.950000 33.162643 2.900000
3.960000 33.246840 2.900000
3.970000 33.331036 2.900000
3.980000 33.415293 2.900000
3.990000 33.499489 2.900000
4.000000 33.583686 2.900000
# m h(m) T/T_c 
0.010000 1.083142 3.100000
0.020000 1.157157 3.100000
0.030000 1.226050 3.100000
0.040000 1.291788 3.100000
0.050000 1.355620 3.100000
0.060000 1.418261 3.100000
0.070000 1.480248 3.100000
0.080000 1.541936 3.100000
0.090000 1.603685 3.100000
0.100000 1.665671 3.100000
0.110000 1.728074 3.100000
0.120000 1.791013 3.100000
0.130000 1.854548 3.100000
0.140000 1.918737 3.100000
0.150000 1.983760 3.100000
0.160000 2.049557 3.100000
0.170000 2.116129 3.100000
0.180000 2.183593 3.100000
0.190000 2.251891 3.100000
0.200000 2.321023 3.100000
0.210000 2.390988 3.100000
0.220000 2.461787 3.100000
0.230000 2.533360 3.100000
0.240000 2.605767 3.100000
0.250000 2.678948 3.100000
0.260000 2.752784 3.100000
0.270000 2.827393 3.100000
0.280000 2.902718 3.100000
0.290000 2.978638 3.100000
0.300000 3.055213 3.100000
0.310000 3.132383 3.100000
0.320000 3.210149 3.100000
0.330000 3.288450 3.100000
0.340000 3.367228 3.100000
0.350000 3.446542 3.100000
0.360000 3.526332 3.100000
0.370000 3.606599 3.100000
